"C_ID";"G_ID";"JAHR";"B"
"ZG";"1386";2007;99
"ZH";"1386";2007;4585
"AG";"1395";2007;21.75
"AI";"1395";2007;1
"BE";"1395";2007;12089.4332
"BL";"1395";2007;4.5834
"BS";"1395";2007;7.1667
"FR";"1395";2007;4096.4999
"GE";"1395";2007;814.0834
"GR";"1395";2007;7.5832
"JU";"1395";2007;207.5
"LU";"1395";2007;9.8332
"NE";"1395";2007;332.0835
"OW";"1395";2007;3
"SG";"1395";2007;5.25
"SH";"1395";2007;2.9167
"SO";"1395";2007;12.7499
"SZ";"1395";2007;3
"TG";"1395";2007;1.25
"TI";"1395";2007;36.7501
"VD";"1395";2007;758.1664
"VS";"1395";2007;447.5832
"ZG";"1395";2007;5.5
"ZH";"1395";2007;75.8336
"AG";"1401";2007;206
"AI";"1401";2007;63
"AR";"1401";2007;222
"BE";"1401";2007;217
"BL";"1401";2007;30
"BS";"1401";2007;11
"FR";"1401";2007;14
"GE";"1401";2007;7
"GL";"1401";2007;3
"GR";"1401";2007;78
"LU";"1401";2007;36
"NE";"1401";2007;1
"NW";"1401";2007;5
"OW";"1401";2007;11
"SG";"1401";2007;6423
"SH";"1401";2007;18
"SO";"1401";2007;37
"SZ";"1401";2007;36
"TG";"1401";2007;186
"TI";"1401";2007;21
"UR";"1401";2007;1
"VD";"1401";2007;36
"VS";"1401";2007;5
"ZG";"1401";2007;29
"ZH";"1401";2007;1543
"AG";"1423";2007;3164
"BE";"1423";2007;1129
"BL";"1423";2007;95
"BS";"1423";2007;91
"LU";"1423";2007;53
"SO";"1423";2007;72
"SZ";"1423";2007;21
"ZG";"1423";2007;21
"ZH";"1423";2007;104
"AG";"1442";2007;34.93
"BE";"1442";2007;1026.01
"BL";"1442";2007;26
"BS";"1442";2007;0.75
"FR";"1442";2007;73
"GE";"1442";2007;2.17
"JU";"1442";2007;33.81
"LU";"1442";2007;2
"NE";"1442";2007;13.67
"OW";"1442";2007;1
"SG";"1442";2007;1
"SO";"1442";2007;23.5
"SZ";"1442";2007;0.83
"TI";"1442";2007;1
"VD";"1442";2007;15.67
"VS";"1442";2007;8.58
"ZG";"1442";2007;0.67
"ZH";"1442";2007;8.84
"VS";"1454";2007;7008
"AG";"1479";2007;6865.31
"AI";"1479";2007;6.92
"AR";"1479";2007;33.66
"BE";"1479";2007;4929.87
"BL";"1479";2007;377.15
"BS";"1479";2007;1779.02
"FR";"1479";2007;8157.98
"GE";"1479";2007;99516.51
"GL";"1479";2007;118.49
"GR";"1479";2007;161.15
"JU";"1479";2007;3552.67
"LU";"1479";2007;327.95
"NE";"1479";2007;16631.06
"NW";"1479";2007;22.57
"OW";"1479";2007;13.76
"SG";"1479";2007;1564.96
"SH";"1479";2007;84.3
"SO";"1479";2007;1587.88
"SZ";"1479";2007;230.35
"TG";"1479";2007;2877.33
"TI";"1479";2007;13214.93
"UR";"1479";2007;14.66
"VD";"1479";2007;50997.62
"VS";"1479";2007;37018.18
"ZG";"1479";2007;207.98
"ZH";"1479";2007;37714.1
"BE";"1507";2007;6.33
"FR";"1507";2007;4.49
"GE";"1507";2007;2.75
"GR";"1507";2007;1
"JU";"1507";2007;0.67
"LU";"1507";2007;3.67
"NE";"1507";2007;3.67
"NW";"1507";2007;1
"SZ";"1507";2007;2
"TG";"1507";2007;1
"VD";"1507";2007;14.93
"VS";"1507";2007;7175.94
"ZH";"1507";2007;1.58
"AG";"1509";2007;31444.8100688946
"AI";"1509";2007;406.966238385545
"AR";"1509";2007;3315.67271355279
"BE";"1509";2007;48273.6636234441
"BL";"1509";2007;20050.8201743021
"BS";"1509";2007;7770.21605623738
"FR";"1509";2007;5806.79176367014
"GE";"1509";2007;14164.7548474068
"GL";"1509";2007;2156.08171331195
"GR";"1509";2007;5004.30379119435
"JU";"1509";2007;1720.84514556729
"LU";"1509";2007;14967.5186911023
"NE";"1509";2007;6482.89156244057
"NW";"1509";2007;1214.11753599063
"OW";"1509";2007;1464.50670993316
"SG";"1509";2007;14811.3522926532
"SH";"1509";2007;3027.4347134525
"SO";"1509";2007;17860.9032163491
"SZ";"1509";2007;9632.05319146326
"TG";"1509";2007;11989.8403600018
"TI";"1509";2007;12936.8987711594
"UR";"1509";2007;783.023296607397
"VD";"1509";2007;15788.2893537972
"VS";"1509";2007;3174.52323429437
"ZG";"1509";2007;8557.76965827713
"ZH";"1509";2007;94905.906276511
"AG";"1520";2007;110.32
"AR";"1520";2007;13.25
"BE";"1520";2007;1840.56
"BL";"1520";2007;18
"BS";"1520";2007;29.66
"FR";"1520";2007;169.82
"GE";"1520";2007;43.33
"GL";"1520";2007;44.92
"GR";"1520";2007;593.93
"JU";"1520";2007;18.67
"LU";"1520";2007;182.67
"NE";"1520";2007;77.59
"NW";"1520";2007;57.24
"OW";"1520";2007;87.24
"SG";"1520";2007;58.74
"SH";"1520";2007;24.08
"SO";"1520";2007;22.25
"SZ";"1520";2007;64.24
"TG";"1520";2007;25.49
"TI";"1520";2007;527.33
"UR";"1520";2007;77.27
"VD";"1520";2007;2090.59
"VS";"1520";2007;1764.91
"ZG";"1520";2007;21.42
"ZH";"1520";2007;271.53
"AG";"1529";2007;18890.91666574
"AI";"1529";2007;257.75
"AR";"1529";2007;1935.75000001
"BE";"1529";2007;33080.416665587
"BL";"1529";2007;10602.249999939
"BS";"1529";2007;7023.0833333
"FR";"1529";2007;6064.416666613
"GE";"1529";2007;64640.6666667
"GL";"1529";2007;612.583333323
"GR";"1529";2007;2519.83333329
"JU";"1529";2007;675.08333334
"LU";"1529";2007;6605.166663096
"NE";"1529";2007;11365.83333379
"NW";"1529";2007;680.333333357
"OW";"1529";2007;465.333333317
"SG";"1529";2007;11613.99999965
"SH";"1529";2007;5350.583333377
"SO";"1529";2007;25644.4999993
"SZ";"1529";2007;2286.50000014
"TG";"1529";2007;7534.916666353
"TI";"1529";2007;11906.08333315
"UR";"1529";2007;245.666666663
"VD";"1529";2007;45783.166667173
"VS";"1529";2007;5491.666666461
"ZG";"1529";2007;2484.08333342
"ZH";"1529";2007;45781.833333804
"AG";"1535";2007;90.17
"AI";"1535";2007;1.5
"AR";"1535";2007;4
"BE";"1535";2007;386.73
"BL";"1535";2007;20.23
"BS";"1535";2007;26.58
"FR";"1535";2007;3420.85
"GE";"1535";2007;7945.7
"GL";"1535";2007;1
"GR";"1535";2007;11.41
"JU";"1535";2007;174.35
"LU";"1535";2007;21.67
"NE";"1535";2007;297.04
"NW";"1535";2007;22.01
"OW";"1535";2007;21.24
"SG";"1535";2007;70.99
"SH";"1535";2007;1.17
"SO";"1535";2007;719.11
"SZ";"1535";2007;8.82
"TG";"1535";2007;19.49
"TI";"1535";2007;482.92
"UR";"1535";2007;0.42
"VD";"1535";2007;84702.86
"VS";"1535";2007;1016.53
"ZG";"1535";2007;19.84
"ZH";"1535";2007;1217.91
"AG";"1542";2007;5910.75
"AI";"1542";2007;52.75
"AR";"1542";2007;246.75
"BE";"1542";2007;40641.0833333334
"BL";"1542";2007;9179.75000000001
"BS";"1542";2007;13962.1666666667
"FR";"1542";2007;18279.75
"GE";"1542";2007;52891.2499999999
"GL";"1542";2007;189.666666666667
"GR";"1542";2007;1302.16666666667
"JU";"1542";2007;8675.58333333333
"LU";"1542";2007;2361.58333333333
"NE";"1542";2007;37970.5833333333
"NW";"1542";2007;362.666666666666
"OW";"1542";2007;188.583333333333
"SG";"1542";2007;2321.16666666667
"SH";"1542";2007;2009.75
"SO";"1542";2007;5877.41666666667
"SZ";"1542";2007;2016.33333333334
"TG";"1542";2007;3317.33333333333
"TI";"1542";2007;18749
"UR";"1542";2007;247.666666666667
"VD";"1542";2007;95682.0833333333
"VS";"1542";2007;7619.16666666667
"ZG";"1542";2007;1617.16666666667
"ZH";"1542";2007;38240.25
"AG";"1551";2007;1944.21
"AI";"1551";2007;1
"AR";"1551";2007;55.58
"BE";"1551";2007;9641.79
"BL";"1551";2007;606.38
"BS";"1551";2007;236.09
"FR";"1551";2007;4038.74
"GE";"1551";2007;2127.79
"GL";"1551";2007;52.84
"GR";"1551";2007;243.73
"JU";"1551";2007;12605.3
"LU";"1551";2007;907.05
"NE";"1551";2007;2588
"NW";"1551";2007;46.33
"OW";"1551";2007;75.83
"SG";"1551";2007;705.71
"SH";"1551";2007;115.16
"SO";"1551";2007;11282.02
"SZ";"1551";2007;382.52
"TG";"1551";2007;839.55
"TI";"1551";2007;8615.86
"UR";"1551";2007;45.58
"VD";"1551";2007;1098.31
"VS";"1551";2007;667.78
"ZG";"1551";2007;307.58
"ZH";"1551";2007;8401.64
"AG";"1552";2007;5034.766412404
"AI";"1552";2007;2.999283224
"AR";"1552";2007;20.680568132
"BE";"1552";2007;10083.601381916
"BL";"1552";2007;90.596957778
"BS";"1552";2007;39.682148179
"FR";"1552";2007;128.58637891
"GE";"1552";2007;413.555154536
"GL";"1552";2007;8.219816696
"GR";"1552";2007;94.921838849
"JU";"1552";2007;25.567482443
"LU";"1552";2007;90.180484674
"NE";"1552";2007;108.446500665
"NW";"1552";2007;11.458103073
"OW";"1552";2007;4.068021562
"SG";"1552";2007;129.570984471
"SH";"1552";2007;94.39011298
"SO";"1552";2007;142.663237169
"SZ";"1552";2007;75.264739312
"TG";"1552";2007;2330.221492158
"TI";"1552";2007;32.385738155
"UR";"1552";2007;0.997038061
"VD";"1552";2007;12708.056565271
"VS";"1552";2007;51.650662787
"ZG";"1552";2007;68.683995042
"ZH";"1552";2007;2175.607250173
"AG";"1555";2007;27580
"BE";"1555";2007;204778
"BL";"1555";2007;18705
"BS";"1555";2007;7019
"FR";"1555";2007;20650
"LU";"1555";2007;3855
"NW";"1555";2007;973
"OW";"1555";2007;1136
"SG";"1555";2007;10111
"SH";"1555";2007;3692
"SO";"1555";2007;14565
"SZ";"1555";2007;1826
"TG";"1555";2007;2
"TI";"1555";2007;15063
"UR";"1555";2007;366
"VD";"1555";2007;43781
"VS";"1555";2007;4824
"ZG";"1555";2007;3920
"ZH";"1555";2007;51851
"AG";"1560";2007;6787
"AI";"1560";2007;1067
"AR";"1560";2007;2837
"BE";"1560";2007;20099
"BL";"1560";2007;2956
"BS";"1560";2007;46
"FR";"1560";2007;676
"GE";"1560";2007;16
"GL";"1560";2007;369
"GR";"1560";2007;247
"JU";"1560";2007;1720
"LU";"1560";2007;5170
"NE";"1560";2007;6720
"NW";"1560";2007;963
"OW";"1560";2007;852
"SG";"1560";2007;9722
"SH";"1560";2007;966
"SO";"1560";2007;3340
"SZ";"1560";2007;4075
"TG";"1560";2007;6742
"TI";"1560";2007;797
"UR";"1560";2007;1648
"VD";"1560";2007;25
"VS";"1560";2007;56
"ZG";"1560";2007;1052
"ZH";"1560";2007;12999
"AG";"1562";2007;76345.4166667
"AI";"1562";2007;1573.58333332
"AR";"1562";2007;6844.0833333
"BE";"1562";2007;106675.58333533
"BL";"1562";2007;23397.91666647
"BS";"1562";2007;10028.83333313
"FR";"1562";2007;13358.083333207
"GE";"1562";2007;44821.75000063
"GL";"1562";2007;7198.75000034
"GR";"1562";2007;14308.41666692
"JU";"1562";2007;1802.99999999
"LU";"1562";2007;19118.08333332
"NE";"1562";2007;5487.4999998
"NW";"1562";2007;3952.416666767
"OW";"1562";2007;3175.500000173
"SG";"1562";2007;37085.16666631
"SH";"1562";2007;5535.58333351
"SO";"1562";2007;38443.5833339
"SZ";"1562";2007;13517.5833333
"TG";"1562";2007;27289.75000007
"TI";"1562";2007;58234.41666657
"UR";"1562";2007;3658.8333334
"VD";"1562";2007;45506.75000013
"VS";"1562";2007;18469.0833332
"ZG";"1562";2007;11148.83333327
"ZH";"1562";2007;185818.916662
"AG";"1563";2007;953
"AI";"1563";2007;37
"AR";"1563";2007;163
"BE";"1563";2007;20215
"BL";"1563";2007;894
"BS";"1563";2007;483
"FR";"1563";2007;614
"GE";"1563";2007;20
"GL";"1563";2007;119
"GR";"1563";2007;427
"JU";"1563";2007;18
"LU";"1563";2007;681
"NE";"1563";2007;26
"NW";"1563";2007;67
"OW";"1563";2007;86
"SG";"1563";2007;1963
"SH";"1563";2007;407
"SO";"1563";2007;1291
"SZ";"1563";2007;325
"TG";"1563";2007;10226
"TI";"1563";2007;57
"UR";"1563";2007;35
"VD";"1563";2007;68
"VS";"1563";2007;99
"ZG";"1563";2007;199
"ZH";"1563";2007;1345
"AG";"1565";2007;2305.33333342
"AI";"1565";2007;71.33333333
"AR";"1565";2007;147.083333329
"BE";"1565";2007;17349.000001149
"BL";"1565";2007;1206.496666602
"BS";"1565";2007;582.33333337
"FR";"1565";2007;4140.83333341
"GE";"1565";2007;341.999999995
"GL";"1565";2007;213.74666667
"GR";"1565";2007;606.416666676
"JU";"1565";2007;877.6666667
"LU";"1565";2007;1181.916666701
"NE";"1565";2007;3161.58333333
"NW";"1565";2007;190.249999993
"OW";"1565";2007;126.329999995
"SG";"1565";2007;1573.496666592
"SH";"1565";2007;273.916666672
"SO";"1565";2007;865.58000007
"SZ";"1565";2007;279.33333334
"TG";"1565";2007;1164.25
"TI";"1565";2007;3618.666666724
"UR";"1565";2007;99.993333333
"VD";"1565";2007;5102.166666729
"VS";"1565";2007;1501.916666613
"ZG";"1565";2007;264.41666667
"ZH";"1565";2007;14708.249999967
"AG";"1566";2007;6251.166666547
"AI";"1566";2007;170.083333334
"AR";"1566";2007;2110.583333287
"BE";"1566";2007;16222.249999853
"BL";"1566";2007;3821.74999995
"BS";"1566";2007;2362.16666664
"FR";"1566";2007;4961.250000006
"GE";"1566";2007;1346.1666666
"GL";"1566";2007;263.000000001
"GR";"1566";2007;1846.750000009
"JU";"1566";2007;1568.33333333
"LU";"1566";2007;5978.749999891
"NE";"1566";2007;9829.166666973
"NW";"1566";2007;228.750000001
"OW";"1566";2007;259.999999997
"SG";"1566";2007;12508.749999726
"SH";"1566";2007;2563.416666816
"SO";"1566";2007;1584.083333357
"SZ";"1566";2007;3389.25000002
"TG";"1566";2007;5492.166666733
"TI";"1566";2007;7219.833333283
"UR";"1566";2007;151.833333326
"VD";"1566";2007;8500.833332933
"VS";"1566";2007;9693.083333283
"ZG";"1566";2007;2130.66666662
"ZH";"1566";2007;22543.499999569
"AG";"1568";2007;153.2502
"BE";"1568";2007;1204.5833
"BL";"1568";2007;84.5832
"BS";"1568";2007;38.0834
"FR";"1568";2007;53.2502
"LU";"1568";2007;617.3334
"NW";"1568";2007;50.2501
"OW";"1568";2007;57
"SG";"1568";2007;912.1668
"SH";"1568";2007;12.1666
"SO";"1568";2007;1545.1667
"SZ";"1568";2007;251.3333
"TI";"1568";2007;9.5834
"UR";"1568";2007;53.5
"VD";"1568";2007;97.7501
"VS";"1568";2007;7.25
"ZG";"1568";2007;58.5001
"ZH";"1568";2007;745.2503
"AG";"1569";2007;115.166666666667
"AI";"1569";2007;27
"AR";"1569";2007;215.416666666667
"BE";"1569";2007;5433.66666666667
"BL";"1569";2007;138
"BS";"1569";2007;168
"FR";"1569";2007;1086.33333333333
"GE";"1569";2007;2951.08333333333
"GL";"1569";2007;1362.58333333333
"GR";"1569";2007;2776.83333333333
"JU";"1569";2007;4712.41666666667
"LU";"1569";2007;78.8333333333334
"NE";"1569";2007;2863.16666666667
"NW";"1569";2007;3
"OW";"1569";2007;6.41666666666667
"SG";"1569";2007;173.25
"SH";"1569";2007;32
"SO";"1569";2007;46.75
"SZ";"1569";2007;26.8333333333333
"TG";"1569";2007;718.416666666666
"TI";"1569";2007;5096.91666666667
"UR";"1569";2007;180.166666666667
"VD";"1569";2007;3678.75
"VS";"1569";2007;5608.09284776903
"ZG";"1569";2007;72.0833333333333
"ZH";"1569";2007;3213.08333333334
"AG";"1570";2007;12.0833
"BE";"1570";2007;34.4162
"BL";"1570";2007;1.5
"BS";"1570";2007;1
"FR";"1570";2007;2.9166
"LU";"1570";2007;1.1667
"OW";"1570";2007;1.1667
"SG";"1570";2007;4
"SO";"1570";2007;10.3332
"SZ";"1570";2007;0.3333
"VD";"1570";2007;7.4999
"ZH";"1570";2007;11.4168
"AG";"1571";2007;667.75
"AI";"1571";2007;9
"AR";"1571";2007;21
"BE";"1571";2007;1201.33333333333
"BL";"1571";2007;210.666666666667
"BS";"1571";2007;41.25
"FR";"1571";2007;15.0833333333333
"GE";"1571";2007;47.75
"GL";"1571";2007;34.8333333333333
"GR";"1571";2007;135
"JU";"1571";2007;5.75
"LU";"1571";2007;175.166666666667
"NE";"1571";2007;117.916666666666
"NW";"1571";2007;5.41666666666666
"OW";"1571";2007;13
"SG";"1571";2007;78.3333333333333
"SH";"1571";2007;109.333333333333
"SO";"1571";2007;173.25
"SZ";"1571";2007;78.5
"TG";"1571";2007;324.916666666666
"UR";"1571";2007;4
"VD";"1571";2007;1297.41666666667
"VS";"1571";2007;40.3333333333333
"ZG";"1571";2007;40.25
"ZH";"1571";2007;519.666666666667
"CH";"0008";2007;939684.3
"CH";"0032";2007;32419
"CH";"0057";2007;10827.8308
"CH";"0062";2007;44825.8333333333
"CH";"0097";2007;936
"CH";"0134";2007;3630
"CH";"0160";2007;31210.45
"CH";"0182";2007;56739
"CH";"0194";2007;21548
"CH";"0216";2007;2046.52
"CH";"0246";2007;7080.66
"CH";"0261";2007;21125.35
"CH";"0263";2007;69427.64
"CH";"0290";2007;524273.749999999
"CH";"0294";2007;6944
"CH";"0312";2007;164643.886291667
"CH";"0343";2007;90126.71
"CH";"0360";2007;15660
"CH";"0376";2007;306293
"CH";"0411";2007;36598
"CH";"0445";2007;61521.04
"CH";"0455";2007;143721.1
"CH";"0484";2007;21380.72
"CH";"0509";2007;137094.0827
"CH";"0556";2007;2766.45
"CH";"0558";2007;2491
"CH";"0591";2007;8458
"CH";"0623";2007;1407.95
"CH";"0627";2007;2696
"CH";"0749";2007;63519.74
"CH";"0758";2007;1486
"CH";"0762";2007;33244.1666666667
"CH";"0774";2007;17796.04
"CH";"0780";2007;3968
"CH";"0790";2007;1514
"CH";"0820";2007;2720
"CH";"0829";2007;16366.44
"CH";"0881";2007;140606.7
"CH";"0895";2007;813
"CH";"0901";2007;2429
"CH";"0923";2007;13681
"CH";"0941";2007;14770
"CH";"0966";2007;6302
"CH";"0979";2007;2279
"CH";"0994";2007;312521.333332875
"CH";"1003";2007;209
"CH";"1040";2007;3004
"CH";"1058";2007;98
"CH";"1060";2007;260858.95501931
"CH";"1097";2007;10721.45
"CH";"1113";2007;4633
"CH";"1142";2007;1012.91
"CH";"1147";2007;435
"CH";"1159";2007;19417
"CH";"1215";2007;8256.12
"CH";"1318";2007;4829.09
"CH";"1322";2007;5474
"CH";"1328";2007;7433.1
"CH";"1331";2007;1222
"CH";"1362";2007;583
"CH";"1384";2007;594133.500030154
"CH";"1386";2007;11383
"CH";"1395";2007;21324.5995
"CH";"1401";2007;9239
"CH";"1423";2007;4750
"CH";"1442";2007;1273.43
"CH";"1454";2007;7008
"CH";"1479";2007;288006.36
"CH";"1507";2007;7219.03
"CH";"1509";2007;357711.955
"CH";"1520";2007;8235.05
"CH";"1529";2007;329542.416660893
"CH";"1535";2007;100704.54
"CH";"1542";2007;369912.416666667
"CH";"1551";2007;67632.37
"CH";"1552";2007;33966.82234862
"CH";"1555";2007;434697
"CH";"1560";2007;91947
"CH";"1562";2007;782797.416665057
"CH";"1563";2007;40818
"CH";"1565";2007;61954.31000138
"CH";"1566";2007;132997.583332085
"CH";"1568";2007;5951.0011
"CH";"1569";2007;40784.2595144357
"CH";"1570";2007;87.8327
"CH";"1571";2007;5366.91666666667
