"C_ID";"G_ID";"JAHR";"B"
"AG";"0994";2009;55229.6666666667
"AI";"0994";2009;248.5
"AR";"0994";2009;601.333333333333
"BE";"0994";2009;87212.5000000001
"BL";"0994";2009;4685.33333333333
"BS";"0994";2009;2048.08333333333
"FR";"0994";2009;3147.41666666666
"GE";"0994";2009;5436.41666666667
"GL";"0994";2009;3405.83333333334
"GR";"0994";2009;8590
"JU";"0994";2009;313.75
"LU";"0994";2009;13742.9166666667
"NE";"0994";2009;6583.08333333333
"NW";"0994";2009;1524.08333333334
"OW";"0994";2009;2110.5
"SG";"0994";2009;12534.6666666667
"SH";"0994";2009;5403.75
"SO";"0994";2009;2337.75
"SZ";"0994";2009;1341.58333333333
"TG";"0994";2009;16091.9166666667
"TI";"0994";2009;6063.66666666667
"UR";"0994";2009;6083.08333333334
"VD";"0994";2009;34970.8333333333
"VS";"0994";2009;7702.91666666666
"ZG";"0994";2009;3341.5
"ZH";"0994";2009;45334.9166666666
"VS";"1003";2009;173
"VS";"1040";2009;3416
"AG";"1060";2009;25264.4166666667
"AI";"1060";2009;1113.75
"AR";"1060";2009;2169
"BE";"1060";2009;14937.6666666667
"BL";"1060";2009;17489.25
"BS";"1060";2009;1504.58333333333
"FR";"1060";2009;819
"GE";"1060";2009;747.25
"GL";"1060";2009;384.416666666667
"GR";"1060";2009;2596.08333333333
"JU";"1060";2009;319.666666666667
"LU";"1060";2009;3352.16666666667
"NE";"1060";2009;2882.66666666667
"NW";"1060";2009;2117.16666666667
"OW";"1060";2009;320.25
"SG";"1060";2009;9365.33333333333
"SH";"1060";2009;6636.5
"SO";"1060";2009;4985.16666666667
"SZ";"1060";2009;1072.41666666667
"TG";"1060";2009;9630.58333333333
"TI";"1060";2009;13970.1666666667
"UR";"1060";2009;162.416666666666
"VD";"1060";2009;1189.25
"VS";"1060";2009;1289
"ZG";"1060";2009;1842.91666666666
"ZH";"1060";2009;106187.5
"AG";"1097";2009;4730.21
"AI";"1097";2009;1.83
"AR";"1097";2009;12.25
"BE";"1097";2009;83.63
"BL";"1097";2009;44.91
"BS";"1097";2009;20.24
"FR";"1097";2009;4545.53
"GE";"1097";2009;44.56
"GL";"1097";2009;14.43
"GR";"1097";2009;8.33
"JU";"1097";2009;8.84
"LU";"1097";2009;32.23
"NE";"1097";2009;15.89
"NW";"1097";2009;1
"OW";"1097";2009;2.32
"SG";"1097";2009;1087.25
"SH";"1097";2009;6.07
"SO";"1097";2009;51.09
"SZ";"1097";2009;23.25
"TG";"1097";2009;40.16
"TI";"1097";2009;9.74
"VD";"1097";2009;124.85
"VS";"1097";2009;1493.21
"ZG";"1097";2009;37.27
"ZH";"1097";2009;1123.71
"VS";"1113";2009;5008
"AG";"1142";2009;15
"AI";"1142";2009;10
"AR";"1142";2009;1
"BE";"1142";2009;20
"BL";"1142";2009;4
"BS";"1142";2009;11
"FR";"1142";2009;89
"GR";"1142";2009;6
"JU";"1142";2009;6
"LU";"1142";2009;62
"NW";"1142";2009;1
"SG";"1142";2009;51
"SO";"1142";2009;63
"SZ";"1142";2009;439
"TG";"1142";2009;1
"TI";"1142";2009;60
"UR";"1142";2009;4
"VS";"1142";2009;40
"ZG";"1142";2009;7
"ZH";"1142";2009;19
"ZH";"1147";2009;386
"AG";"1159";2009;36.9668
"BE";"1159";2009;21.5416
"BL";"1159";2009;3.597
"BS";"1159";2009;2.8333
"FR";"1159";2009;754.775
"GE";"1159";2009;7473.7906
"GR";"1159";2009;3.4999
"JU";"1159";2009;33.6667
