"C_ID";"G_ID";"JAHR";"B"
"AG";"1384";2010;27855.4243509482
"AI";"1384";2010;4726.05488931459
"AR";"1384";2010;16885.8990774334
"BE";"1384";2010;32734.5661694617
"BL";"1384";2010;28076.2576618696
"BS";"1384";2010;16186.4251510499
"FR";"1384";2010;6791.29863979023
"GE";"1384";2010;13204.8611140184
"GL";"1384";2010;3014.59462637067
"GR";"1384";2010;13121.461575518
"JU";"1384";2010;490.062972689782
"LU";"1384";2010;9177.13664440969
"NE";"1384";2010;2361.8450773041
"NW";"1384";2010;823.252559438509
"OW";"1384";2010;658.277369033134
"SG";"1384";2010;122106.223064671
"SH";"1384";2010;9635.53322139517
"SO";"1384";2010;15237.4656591292
"SZ";"1384";2010;9965.98792234354
"TG";"1384";2010;54421.832195351
"TI";"1384";2010;19451.1262286042
"UR";"1384";2010;398.748565927876
"VD";"1384";2010;11615.3870910347
"VS";"1384";2010;2614.33188270614
"ZG";"1384";2010;7356.52461672922
"ZH";"1384";2010;173158.307844198
"AG";"1386";2010;1455.16666666667
"AI";"1386";2010;12
"AR";"1386";2010;93.5833333333334
"BE";"1386";2010;1838.08333333333
"BL";"1386";2010;406.333333333334
"BS";"1386";2010;144.666666666667
"FR";"1386";2010;418
"GE";"1386";2010;104.583333333333
"GL";"1386";2010;37.1666666666667
"GR";"1386";2010;173.083333333333
"JU";"1386";2010;67
"LU";"1386";2010;357.916666666667
"NE";"1386";2010;149.916666666667
"NW";"1386";2010;26.8333333333333
"OW";"1386";2010;23
"SG";"1386";2010;842.5
"SH";"1386";2010;183.75
"SO";"1386";2010;413.916666666667
"SZ";"1386";2010;99.5833333333333
"TG";"1386";2010;247.416666666667
"TI";"1386";2010;232
"UR";"1386";2010;45.9166666666666
"VD";"1386";2010;894.166666666666
"VS";"1386";2010;494.583333333333
"ZG";"1386";2010;169.333333333334
"ZH";"1386";2010;4006.75
"AG";"1401";2010;194
"AI";"1401";2010;90
"AR";"1401";2010;230
"BE";"1401";2010;178
"BL";"1401";2010;28
"BS";"1401";2010;16
"FR";"1401";2010;19
"GE";"1401";2010;9
"GL";"1401";2010;6
"GR";"1401";2010;63
"LU";"1401";2010;37
"NE";"1401";2010;1
"NW";"1401";2010;7
"OW";"1401";2010;8
"SG";"1401";2010;6832
"SH";"1401";2010;18
"SO";"1401";2010;36
"SZ";"1401";2010;49
"TG";"1401";2010;197
"TI";"1401";2010;14
"VD";"1401";2010;18
"VS";"1401";2010;6
"ZG";"1401";2010;18
"ZH";"1401";2010;1279
"AG";"1423";2010;2805
"BE";"1423";2010;633
"BL";"1423";2010;79
"BS";"1423";2010;62
"LU";"1423";2010;40
"SO";"1423";2010;55
"SZ";"1423";2010;23
"ZG";"1423";2010;19
"ZH";"1423";2010;95
"AG";"1479";2010;14430.73
"AI";"1479";2010;15.15
"AR";"1479";2010;97.57
"BE";"1479";2010;11285.06
"BL";"1479";2010;915.51
"BS";"1479";2010;5229.97
"FR";"1479";2010;8715.24
"GE";"1479";2010;74274.12
"GL";"1479";2010;131.72
"GR";"1479";2010;1601.22
"JU";"1479";2010;10130.8
"LU";"1479";2010;1641.96
"NE";"1479";2010;11397.23
"NW";"1479";2010;79.83
"OW";"1479";2010;355.52
"SG";"1479";2010;2270.58
"SH";"1479";2010;161.82
"SO";"1479";2010;9889.75
"SZ";"1479";2010;1642.08
"TG";"1479";2010;3313.02
"TI";"1479";2010;18429.94
"UR";"1479";2010;67.65
"VD";"1479";2010;80123.82
"VS";"1479";2010;31999.68
"ZG";"1479";2010;440.85
"ZH";"1479";2010;50267.86
"AR";"1507";2010;1
"BE";"1507";2010;2.17
"FR";"1507";2010;13.91
"GE";"1507";2010;7.91
"JU";"1507";2010;1.67
"LU";"1507";2010;1
"NE";"1507";2010;5.82
"SG";"1507";2010;1
"TG";"1507";2010;1
"TI";"1507";2010;2
"VD";"1507";2010;65.65
"VS";"1507";2010;9060.19
"ZH";"1507";2010;2.83
"AG";"1509";2010;29513.6666666667
"AI";"1509";2010;292.833333333333
"AR";"1509";2010;2735.58333333334
"BE";"1509";2010;32706.25
"BL";"1509";2010;15652.1666666667
"BS";"1509";2010;6635.83333333333
"FR";"1509";2010;4494.75
"GE";"1509";2010;14220.5
"GL";"1509";2010;1552.25
"GR";"1509";2010;4143.75
"JU";"1509";2010;2096.08333333333
"LU";"1509";2010;11325.9166666667
"NE";"1509";2010;24707.4166666666
"NW";"1509";2010;914.75
"OW";"1509";2010;1111.66666666667
"SG";"1509";2010;12808.75
"SH";"1509";2010;2845.58333333333
"SO";"1509";2010;13054.75
"SZ";"1509";2010;8293.66666666667
"TG";"1509";2010;18283.9166666667
"TI";"1509";2010;14786.75
"UR";"1509";2010;565.166666666667
