"fophNumber"	"version"	"ohiZone"	"insuredStock"
"0994"	"4"	"756.17"	"12535"
"0994"	"4"	"756.14"	"5404"
"0994"	"4"	"756.11"	"2338"
"0994"	"4"	"756.05"	"1342"
"0994"	"4"	"756.20"	"16092"
"0994"	"4"	"756.21"	"6064"
"0994"	"4"	"756.04"	"6083"
"0994"	"4"	"756.22"	"34971"
"0994"	"4"	"756.23"	"7703"
"0994"	"4"	"756.09"	"3342"
"0994"	"4"	"756.01"	"45335"
"1003"	"4"	"756.23"	"173"
"1040"	"4"	"756.23"	"3416"
"1060"	"4"	"756.19"	"25264"
"1060"	"4"	"756.16"	"1114"
