"fophNumber"	"version"	"ohiZone"	"insuredStock"
"0749"	"2"	"756.17"	"362"
"0749"	"2"	"756.14"	"67"
"0749"	"2"	"756.11"	"166"
"0749"	"2"	"756.05"	"818"
"0749"	"2"	"756.20"	"6331"
"0749"	"2"	"756.21"	"6343"
"0749"	"2"	"756.04"	"26"
"0749"	"2"	"756.22"	"16711"
"0749"	"2"	"756.23"	"2007"
"0749"	"2"	"756.09"	"113"
"0749"	"2"	"756.01"	"10794"
"0758"	"2"	"756.23"	"1486"
"0762"	"2"	"756.19"	"1694"
"0762"	"2"	"756.16"	"191"
"0762"	"2"	"756.15"	"334"
"0762"	"2"	"756.02"	"10244"
"0762"	"2"	"756.13"	"345"
"0762"	"2"	"756.12"	"645"
"0762"	"2"	"756.10"	"282"
"0762"	"2"	"756.25"	"996"
"0762"	"2"	"756.08"	"319"
"0762"	"2"	"756.18"	"327"
"0762"	"2"	"756.26"	"109"
"0762"	"2"	"756.03"	"1791"
"0762"	"2"	"756.24"	"142"
"0762"	"2"	"756.07"	"704"
"0762"	"2"	"756.06"	"555"
"0762"	"2"	"756.17"	"2455"
"0762"	"2"	"756.14"	"182"
"0762"	"2"	"756.11"	"1064"
"0762"	"2"	"756.05"	"1454"
"0762"	"2"	"756.20"	"1328"
"0762"	"2"	"756.21"	"1214"
"0762"	"2"	"756.04"	"381"
"0762"	"2"	"756.22"	"1124"
"0762"	"2"	"756.23"	"223"
"0762"	"2"	"756.09"	"562"
"0762"	"2"	"756.01"	"4577"
"0774"	"2"	"756.19"	"14"
"0774"	"2"	"756.15"	"0"
"0774"	"2"	"756.02"	"89"
"0774"	"2"	"756.13"	"13"
"0774"	"2"	"756.12"	"1"
"0774"	"2"	"756.10"	"2221"
"0774"	"2"	"756.25"	"68"
"0774"	"2"	"756.08"	"1"
"0774"	"2"	"756.18"	"25"
"0774"	"2"	"756.26"	"7"
"0774"	"2"	"756.03"	"15"
"0774"	"2"	"756.24"	"21"
"0774"	"2"	"756.17"	"6"
"0774"	"2"	"756.14"	"17"
"0774"	"2"	"756.11"	"34"
"0774"	"2"	"756.05"	"41"
"0774"	"2"	"756.20"	"10"
"0774"	"2"	"756.21"	"14"
"0774"	"2"	"756.22"	"866"
"0774"	"2"	"756.23"	"13725"
"0774"	"2"	"756.09"	"18"
"0774"	"2"	"756.01"	"589"
"0780"	"2"	"756.08"	"3753"
"0780"	"2"	"756.18"	"29"
"0780"	"2"	"756.17"	"124"
"0780"	"2"	"756.05"	"60"
"0780"	"2"	"756.04"	"2"
"0790"	"2"	"756.23"	"1514"
"0820"	"2"	"756.18"	"2720"
"0829"	"2"	"756.19"	"511"
"0829"	"2"	"756.15"	"1"
"0829"	"2"	"756.02"	"1716"
"0829"	"2"	"756.13"	"73"
"0829"	"2"	"756.12"	"44"
"0829"	"2"	"756.10"	"52"
"0829"	"2"	"756.25"	"116"
"0829"	"2"	"756.08"	"22"
"0829"	"2"	"756.18"	"38"
"0829"	"2"	"756.26"	"22"
"0829"	"2"	"756.03"	"989"
"0829"	"2"	"756.24"	"6"
"0829"	"2"	"756.07"	"32"
"0829"	"2"	"756.06"	"44"
"0829"	"2"	"756.17"	"7"
"0829"	"2"	"756.14"	"329"
"0829"	"2"	"756.11"	"37"
"0829"	"2"	"756.05"	"162"
"0829"	"2"	"756.20"	"140"
"0829"	"2"	"756.21"	"47"
"0829"	"2"	"756.04"	"8"
"0829"	"2"	"756.22"	"89"
"0829"	"2"	"756.23"	"24"
"0829"	"2"	"756.09"	"3383"
"0829"	"2"	"756.01"	"8476"
"0881"	"2"	"756.19"	"14791"
"0881"	"2"	"756.16"	"149"
"0881"	"2"	"756.15"	"2427"
"0881"	"2"	"756.02"	"24586"
"0881"	"2"	"756.13"	"6425"
"0881"	"2"	"756.12"	"1225"
"0881"	"2"	"756.10"	"2333"
"0881"	"2"	"756.25"	"1847"
